,technology,source,source_type,year,type,country,capacity_definition,capacity,technology_level_0,technology_level_1,technology_level_2,technology_level_3
4063,Bioenergy and other renewable fuels,UN Statistical Office,Statistical Office,2012,Installed capacity in MW,CH,Net capacity,0.0,False,False,True,False
4064,Bioenergy and other renewable fuels,e-control,Regulatory Authority,2013,Installed capacity in MW,AT,Unknown,631.4928000000001,False,False,True,False
4065,Bioenergy and other renewable fuels,e-control,Regulatory Authority,2014,Installed capacity in MW,AT,Unknown,627.7673000000001,False,False,True,False
4066,Bioenergy and other renewable fuels,entsoe,Other association,2013,Installed capacity in MW,AT,Net capacity,600.0,False,False,True,False
4067,Bioenergy and other renewable fuels,entsoe,Other association,2014,Installed capacity in MW,AT,Net capacity,400.0,False,False,True,False
4068,Bioenergy and other renewable fuels,entsoe,Other association,2014,Installed capacity in MW,BE,Net capacity,1340.0,False,False,True,False
4069,Bioenergy and other renewable fuels,entsoe,Other associations,2013,Installed capacity in MW,BE,Net capacity,1290.0,False,False,True,False
4070,Bioenergy and other renewable fuels,entsoe,Other associations,2013,Installed capacity in MW,BG,Net capacity,0.0,False,False,True,False
4071,Bioenergy and other renewable fuels,entsoe,Other associations,2013,Installed capacity in MW,CH,Net capacity,0.0,False,False,True,False
4072,Bioenergy and other renewable fuels,entsoe,Other associations,2013,Installed capacity in MW,CZ,Net capacity,200.0,False,False,True,False
4073,Bioenergy and other renewable fuels,entsoe,Other associations,2013,Installed capacity in MW,DE,Net capacity,5700.0,False,False,True,False
4074,Bioenergy and other renewable fuels,entsoe,Other associations,2013,Installed capacity in MW,DK,Net capacity,470.0,False,False,True,False
4075,Bioenergy and other renewable fuels,entsoe,Other associations,2013,Installed capacity in MW,EE,Net capacity,100.0,False,False,True,False
4076,Bioenergy and other renewable fuels,entsoe,Other associations,2013,Installed capacity in MW,ES,Net capacity,900.0,False,False,True,False
4077,Bioenergy and other renewable fuels,entsoe,Other associations,2013,Installed capacity in MW,FI,Net capacity,2060.0,False,False,True,False
4078,Bioenergy and other renewable fuels,entsoe,Other associations,2013,Installed capacity in MW,FR,Net capacity,1300.0,False,False,True,False
4079,Bioenergy and other renewable fuels,entsoe,Other associations,2013,Installed capacity in MW,GB,Net capacity,790.0,False,False,True,False
4080,Bioenergy and other renewable fuels,entsoe,Other associations,2013,Installed capacity in MW,GR,Net capacity,50.0,False,False,True,False
4081,Bioenergy and other renewable fuels,entsoe,Other associations,2013,Installed capacity in MW,HR,Net capacity,0.0,False,False,True,False
4082,Bioenergy and other renewable fuels,entsoe,Other associations,2013,Installed capacity in MW,HU,Net capacity,470.0,False,False,True,False
4083,Bioenergy and other renewable fuels,entsoe,Other associations,2013,Installed capacity in MW,IE,Net capacity,90.0,False,False,True,False
4084,Bioenergy and other renewable fuels,entsoe,Other associations,2013,Installed capacity in MW,IT,Net capacity,2800.0,False,False,True,False
4085,Bioenergy and other renewable fuels,entsoe,Other associations,2013,Installed capacity in MW,LT,Net capacity,110.0,False,False,True,False
4086,Bioenergy and other renewable fuels,entsoe,Other associations,2013,Installed capacity in MW,LU,Net capacity,0.0,False,False,True,False
4087,Bioenergy and other renewable fuels,entsoe,Other associations,2013,Installed capacity in MW,LV,Net capacity,70.0,False,False,True,False
4088,Bioenergy and other renewable fuels,entsoe,Other associations,2013,Installed capacity in MW,NL,Net capacity,330.0,False,False,True,False
4089,Bioenergy and other renewable fuels,entsoe,Other associations,2013,Installed capacity in MW,NO,Net capacity,0.0,False,False,True,False
4090,Bioenergy and other renewable fuels,entsoe,Other associations,2013,Installed capacity in MW,PL,Net capacity,330.0,False,False,True,False
4091,Bioenergy and other renewable fuels,entsoe,Other associations,2013,Installed capacity in MW,PT,Net capacity,130.0,False,False,True,False
4092,Bioenergy and other renewable fuels,entsoe,Other associations,2013,Installed capacity in MW,RO,Net capacity,30.0,False,False,True,False
4093,Bioenergy and other renewable fuels,entsoe,Other associations,2013,Installed capacity in MW,SE,Net capacity,3240.0,False,False,True,False
4094,Bioenergy and other renewable fuels,entsoe,Other associations,2013,Installed capacity in MW,SI,Net capacity,0.0,False,False,True,False
4095,Bioenergy and other renewable fuels,entsoe,Other associations,2013,Installed capacity in MW,SK,Net capacity,140.0,False,False,True,False
4096,Bioenergy and other renewable fuels,entsoe,Other associations,2014,Installed capacity in MW,BG,Net capacity,40.0,False,False,True,False
4097,Bioenergy and other renewable fuels,entsoe,Other associations,2014,Installed capacity in MW,CH,Net capacity,0.0,False,False,True,False
4098,Bioenergy and other renewable fuels,entsoe,Other associations,2014,Installed capacity in MW,CZ,Net capacity,360.0,False,False,True,False
4099,Bioenergy and other renewable fuels,entsoe,Other associations,2014,Installed capacity in MW,DE,Net capacity,5880.0,False,False,True,False
4100,Bioenergy and other renewable fuels,entsoe,Other associations,2014,Installed capacity in MW,DK,Net capacity,1420.0,False,False,True,False
4101,Bioenergy and other renewable fuels,entsoe,Other associations,2014,Installed capacity in MW,EE,Net capacity,100.0,False,False,True,False
4102,Bioenergy and other renewable fuels,entsoe,Other associations,2014,Installed capacity in MW,ES,Net capacity,940.0,False,False,True,False
4103,Bioenergy and other renewable fuels,entsoe,Other associations,2014,Installed capacity in MW,FI,Net capacity,2029.9999999999998,False,False,True,False
4104,Bioenergy and other renewable fuels,entsoe,Other associations,2014,Installed capacity in MW,FR,Net capacity,1500.0,False,False,True,False
4105,Bioenergy and other renewable fuels,entsoe,Other associations,2014,Installed capacity in MW,GB,Net capacity,2730.0,False,False,True,False
4106,Bioenergy and other renewable fuels,entsoe,Other associations,2014,Installed capacity in MW,GR,Net capacity,50.0,False,False,True,False
4107,Bioenergy and other renewable fuels,entsoe,Other associations,2014,Installed capacity in MW,HR,Net capacity,0.0,False,False,True,False
4108,Bioenergy and other renewable fuels,entsoe,Other associations,2014,Installed capacity in MW,HU,Net capacity,220.0,False,False,True,False
4109,Bioenergy and other renewable fuels,entsoe,Other associations,2014,Installed capacity in MW,IE,Net capacity,10.0,False,False,True,False
4110,Bioenergy and other renewable fuels,entsoe,Other associations,2014,Installed capacity in MW,IT,Net capacity,4000.0,False,False,True,False
4111,Bioenergy and other renewable fuels,entsoe,Other associations,2014,Installed capacity in MW,LT,Net capacity,90.0,False,False,True,False
4112,Bioenergy and other renewable fuels,entsoe,Other associations,2014,Installed capacity in MW,LU,Net capacity,20.0,False,False,True,False
4113,Bioenergy and other renewable fuels,entsoe,Other associations,2014,Installed capacity in MW,LV,Net capacity,110.0,False,False,True,False
4114,Bioenergy and other renewable fuels,entsoe,Other associations,2014,Installed capacity in MW,NL,Net capacity,400.0,False,False,True,False
4115,Bioenergy and other renewable fuels,entsoe,Other associations,2014,Installed capacity in MW,NO,Net capacity,0.0,False,False,True,False
4116,Bioenergy and other renewable fuels,entsoe,Other associations,2014,Installed capacity in MW,PL,Net capacity,720.0,False,False,True,False
4117,Bioenergy and other renewable fuels,entsoe,Other associations,2014,Installed capacity in MW,PT,Net capacity,200.0,False,False,True,False
4118,Bioenergy and other renewable fuels,entsoe,Other associations,2014,Installed capacity in MW,RO,Net capacity,90.0,False,False,True,False
4119,Bioenergy and other renewable fuels,entsoe,Other associations,2014,Installed capacity in MW,SE,Net capacity,3240.0,False,False,True,False
4120,Bioenergy and other renewable fuels,entsoe,Other associations,2014,Installed capacity in MW,SI,Net capacity,0.0,False,False,True,False
4121,Bioenergy and other renewable fuels,entsoe,Other associations,2014,Installed capacity in MW,SK,Net capacity,190.0,False,False,True,False
4122,Bioenergy and other renewable fuels,entsoe,Unknown,2013,Installed capacity in MW,GB,Unknown,0.0,False,False,True,False
4123,Biomass,Agencija za energijo,Ministry,2013,Installed capacity in MW,SI,Net capacity,0.0,False,False,False,True
4124,Biomass,Agencija za energijo,Ministry,2014,Installed capacity in MW,SI,Net capacity,0.0,False,False,False,True
4125,Biomass,Anre,Regulatory Authority,2013,Installed capacity in MW,RO,Unknown,96.0,False,False,False,True
4126,Biomass,Anre,Regulatory Authority,2014,Installed capacity in MW,RO,Unknown,100.0,False,False,False,True
4127,Biomass,BFE,Regulatory Authority,2012,Installed capacity in MW,CH,Unknown,0.0,False,False,False,True
4128,Biomass,BFE,Regulatory Authority,2014,Installed capacity in MW,CH,Unknown,0.0,False,False,False,True
4129,Biomass,BMWi,Ministry,2013,Installed capacity in MW,DE,Gross capacity,6517.0,False,False,False,True
4130,Biomass,BMWi,Ministry,2014,Installed capacity in MW,DE,Gross capacity,6867.0,False,False,False,True
4131,Biomass,CIRE,Private companies,2014,Installed capacity in MW,PL,Unknown,0.0,False,False,False,True
4132,Biomass,Central Statistical Bureau of Latvia,Statistical Office,2013,Installed capacity in MW,LV,Unknown,55.0,False,False,False,True
4133,Biomass,Central Statistical Bureau of Latvia,Statistical Office,2014,Installed capacity in MW,LV,Unknown,63.0,False,False,False,True
4134,Biomass,Croation Transmission System operator (HOPS),Transmission System Operator,2013,Installed capacity in MW,HR,Unknown,0.0,False,False,False,True
4135,Biomass,DEA,Ministry,2013,Installed capacity in MW,DK,Net capacity,0.0,False,False,False,True
4136,Biomass,Department of Energy & Climate Change,Ministry,2015,Installed capacity in MW,GB,Unknown,610.0,False,False,False,True
4137,Biomass,ELIA,Transmission System Operator,2015,Installed capacity in MW,BE,Gross capacity,0.0,False,False,False,True
4138,Biomass,ERU,Regulatory Authority,2013,Installed capacity in MW,CZ,Net capacity,0.0,False,False,False,True
4139,Biomass,ERU,Regulatory Authority,2014,Installed capacity in MW,CZ,Net capacity,0.0,False,False,False,True
4140,Biomass,EUROSTAT,Statistical Office,2013,Installed capacity in MW,AT,Unknown,0.0,False,False,False,True
4141,Biomass,EUROSTAT,Statistical Office,2013,Installed capacity in MW,BE,Unknown,0.0,False,False,False,True
4142,Biomass,EUROSTAT,Statistical Office,2013,Installed capacity in MW,BG,Unknown,0.0,False,False,False,True
4143,Biomass,EUROSTAT,Statistical Office,2013,Installed capacity in MW,CZ,Unknown,0.0,False,False,False,True
4144,Biomass,EUROSTAT,Statistical Office,2013,Installed capacity in MW,DE,Unknown,0.0,False,False,False,True
4145,Biomass,EUROSTAT,Statistical Office,2013,Installed capacity in MW,DK,Unknown,0.0,False,False,False,True
4146,Biomass,EUROSTAT,Statistical Office,2013,Installed capacity in MW,EE,Unknown,0.0,False,False,False,True
4147,Biomass,EUROSTAT,Statistical Office,2013,Installed capacity in MW,ES,Unknown,0.0,False,False,False,True
4148,Biomass,EUROSTAT,Statistical Office,2013,Installed capacity in MW,FI,Unknown,0.0,False,False,False,True
4149,Biomass,EUROSTAT,Statistical Office,2013,Installed capacity in MW,FR,Unknown,0.0,False,False,False,True
4150,Biomass,EUROSTAT,Statistical Office,2013,Installed capacity in MW,GB,Unknown,0.0,False,False,False,True
4151,Biomass,EUROSTAT,Statistical Office,2013,Installed capacity in MW,GR,Unknown,0.0,False,False,False,True
4152,Biomass,EUROSTAT,Statistical Office,2013,Installed capacity in MW,HR,Unknown,0.0,False,False,False,True
4153,Biomass,EUROSTAT,Statistical Office,2013,Installed capacity in MW,HU,Unknown,0.0,False,False,False,True
4154,Biomass,EUROSTAT,Statistical Office,2013,Installed capacity in MW,IE,Unknown,0.0,False,False,False,True
4155,Biomass,EUROSTAT,Statistical Office,2013,Installed capacity in MW,IT,Unknown,0.0,False,False,False,True
4156,Biomass,EUROSTAT,Statistical Office,2013,Installed capacity in MW,LT,Unknown,0.0,False,False,False,True
4157,Biomass,EUROSTAT,Statistical Office,2013,Installed capacity in MW,LU,Unknown,0.0,False,False,False,True
4158,Biomass,EUROSTAT,Statistical Office,2013,Installed capacity in MW,LV,Unknown,0.0,False,False,False,True
4159,Biomass,EUROSTAT,Statistical Office,2013,Installed capacity in MW,NL,Unknown,0.0,False,False,False,True
4160,Biomass,EUROSTAT,Statistical Office,2013,Installed capacity in MW,PL,Unknown,0.0,False,False,False,True
4161,Biomass,EUROSTAT,Statistical Office,2013,Installed capacity in MW,PT,Unknown,0.0,False,False,False,True
4162,Biomass,EUROSTAT,Statistical Office,2013,Installed capacity in MW,RO,Unknown,0.0,False,False,False,True
4163,Biomass,EUROSTAT,Statistical Office,2013,Installed capacity in MW,SE,Unknown,0.0,False,False,False,True
4164,Biomass,EUROSTAT,Statistical Office,2013,Installed capacity in MW,SI,Unknown,0.0,False,False,False,True
4165,Biomass,EUROSTAT,Statistical Office,2013,Installed capacity in MW,SK,Unknown,0.0,False,False,False,True
4166,Biomass,Eirgrid,Transmission System Operator,2014,Installed capacity in MW,IE,Unknown,118.0,False,False,False,True
4167,Biomass,Eirgrid,Transmission System Operator,2015,Installed capacity in MW,IE,Unknown,118.0,False,False,False,True
4168,Biomass,Energy Ministry,Ministry,2013,Installed capacity in MW,NO,Unknown,0.0,False,False,False,True
4169,Biomass,Energy Ministry,Ministry,2015,Installed capacity in MW,NO,Unknown,0.0,False,False,False,True
4170,Biomass,ILR,Regulatory Authority,2013,Installed capacity in MW,LU,Unknown,0.0,False,False,False,True
4171,Biomass,ILR,Regulatory Authority,2014,Installed capacity in MW,LU,Unknown,0.0,False,False,False,True
4172,Biomass,Litgrid,Transmission System Operator,2014,Installed capacity in MW,LT,Unknown,0.0,False,False,False,True
4173,Biomass,Mavir,Transmission System Operator,2013,Installed capacity in MW,HU,Unknown,238.5,False,False,False,True
4174,Biomass,Mavir,Transmission System Operator,2014,Installed capacity in MW,HU,Unknown,268.5,False,False,False,True
4175,Biomass,REE,Transmission System Operator,2013,Installed capacity in MW,ES,Unknown,0.0,False,False,False,True
4176,Biomass,REE,Transmission System Operator,2014,Installed capacity in MW,ES,Unknown,0.0,False,False,False,True
4177,Biomass,REN,Transmission System Operator,2013,Installed capacity in MW,PT,Unknown,0.0,False,False,False,True
4178,Biomass,REN,Transmission System Operator,2014,Installed capacity in MW,PT,Unknown,0.0,False,False,False,True
4179,Biomass,RTE,Transmission System Operator,2014,Installed capacity in MW,FR,Unknown,0.0,False,False,False,True
4180,Biomass,RTE,Transmission System Operator,2015,Installed capacity in MW,FR,Unknown,0.0,False,False,False,True
4181,Biomass,Regulatory Authority for Energy,Regulatory Authority,2012,Installed capacity in MW,GR,Unknown,0.0,False,False,False,True
4182,Biomass,Statistical Office of Slovakia,Statistical Office,2013,Installed capacity in MW,SK,Unknown,0.0,False,False,False,True
4183,Biomass,Statistical Office of Slovakia,Statistical Office,2014,Installed capacity in MW,SK,Unknown,0.0,False,False,False,True
4184,Biomass,Statistics Estonia,Statistical Office,2013,Installed capacity in MW,EE,Gross capacity,0.0,False,False,False,True
