id,CARMA,FIAS,GEO,OPSD,WRI,Country,Fueltype,Classification,Capacity,lat,lon,File
1213,Hieflau,,,,Hieflau erzbach,Austria,Hydro,Run-Of-River,64.0,47.6,14.7333333,Verbund Power Plant.csv
1214,Feldkirchen,,,,Feldkirchen,Germany,Hydro,Run-Of-River,38.4,48.2842898862,12.3176479891,Germany Power Plants (conventional).csv
1215,Arnstein,,,,Arnstein,Austria,Hydro,Run-Of-River,33.12,47.0166667,15.1666667,Verbund Power Plant.csv
1216,Dionysen,,,,Dionysen,Austria,Hydro,Run-Of-River,16.0,47.4166667,15.2833333,Verbund Power Plant.csv
1217,Rabenstein stm,,,,Rabenstein,Austria,Hydro,Run-Of-River,14.0,47.35,13.6833333,Verbund Power Plant.csv
1218,Peggau,,,,Peggau,Austria,Hydro,Run-Of-River,13.2,47.2,15.35,Verbund Power Plant.csv
1220,Krippau wehrkraftwerk,,,,Krippau,Austria,Hydro,Run-Of-River,35.04,47.6833333,14.7,Verbund Power Plant.csv
1221,Skree,,,,Skree,Norway,Hydro,Reservoir,8.0,59.1865,8.0895,Norway Power Plants (ENTSOE) .csv
1222,Rognsfossen,,,,Rognfossen evang,Norway,Hydro,Reservoir,7.0,60.62296,6.42286,Norway Power Plants (ENTSOE) .csv
1223,Raassaa,,,,Rasdalen,Norway,Hydro,Reservoir,5.0,60.1666667,12.0333333,Norway Power Plants (ENTSOE) .csv
1224,Camporedondo,,,,Camporredondo,Spain,Hydro,Run-Of-River,11.25,42.826109,-4.846262,Spain Power Plants Over 10 MW.csv
1225,Xerta,,,,Xerta,Spain,Hydro,Run-Of-River,18.0,40.9,0.5,Spain Power Plants Over 10 MW.csv
1226,Enkirch,,,,Enkirch,Germany,Hydro,Run-Of-River,18.4,49.983203,7.12147015,Germany Power Plants (conventional).csv
1227,Detzem,,,,Detzem,Germany,Hydro,Run-Of-River,24.0,49.8146868,6.8452726,Germany Power Plants (conventional).csv
1228,Schwammenauel,,,,Schwammenauel,Germany,Hydro,Run-Of-River,14.35,50.64221115,6.4632873,Germany Power Plants (conventional).csv
1235,Sundsfjord,,,,Sundsfjord,Norway,Hydro,Reservoir,128.0,67.1166667,14.3,Norway Power Plants (ENTSOE) .csv
1236,Langvann,,,,Langvann,Norway,Hydro,Reservoir,7.0,68.3333333,16.3666667,Norway Power Plants (ENTSOE) .csv
1237,Oldereid,,,,Oldereid,Norway,Hydro,Reservoir,14.4,67.15,14.9166667,Norway Power Plants (ENTSOE) .csv
1238,Cijara,,,,Cijara m. izda.,Spain,Hydro,Reservoir,102.1,39.168398,-5.050487,Spain Power Plants Over 10 MW.csv
1239,Puerto pena,,,,Puerto,Spain,Hydro,Run-Of-River,55.59,39.036974,-5.234225,Spain Power Plants Over 10 MW.csv
1240,Serena,,,,Serena,Spain,Hydro,Run-Of-River,25.1,38.732036,-5.543902,Spain Power Plants Over 10 MW.csv
1241,Pena bejo,,,,Bejo,Spain,Hydro,Run-Of-River,20.8,43.150361,-4.381714,Spain Power Plants Over 10 MW.csv
1242,Rozadio,,,,Rozadio,Spain,Hydro,Run-Of-River,12.6,43.223351,-4.386833,Spain Power Plants Over 10 MW.csv
1243,Melkefoss,,,,Melkefoss,Norway,Hydro,Reservoir,26.0,69.4,29.7833333,Norway Power Plants (ENTSOE) .csv
1244,Skogfoss,,,,Skogfoss,Norway,Hydro,Reservoir,54.2,69.3733333,29.6877778,Norway Power Plants (ENTSOE) .csv
1245,Rannoch,,,,Rannoch,United Kingdom,Hydro,Run-Of-River,48.0,56.70972225,-4.2403592,UK Power Plant.csv
1246,Cashlie,,,,Cashlie,United Kingdom,Hydro,Run-Of-River,11.0,56.6653176707,-4.28548658384,UK Power Plant.csv
1248,Livishie,,,,Livishie,United Kingdom,Hydro,Run-Of-River,17.0,57.0002331537,-4.36581552653,UK Power Plant.csv
1249,Aigas,,,,Aigas,United Kingdom,Hydro,Run-Of-River,20.0,57.1325935195,-4.1690158573,UK Power Plant.csv
1252,Cassley,,,,Cassley,United Kingdom,Hydro,Run-Of-River,10.45,56.0430556,-4.8986925,UK Power Plant.csv
1253,Invergarry,,,,Invergarry,United Kingdom,Hydro,Run-Of-River,20.0,56.9275172262,-4.45753854531,UK Power Plant.csv
1255,Glenmoriston,,,,Glenmoriston,United Kingdom,Hydro,Run-Of-River,40.0,56.9916056,-4.49172085,UK Power Plant.csv
1256,Nant,,,,Nant,United Kingdom,Hydro,Run-Of-River,15.0,56.3853556416,-4.46752801065,UK Power Plant.csv
1257,Pitlochry,,,,Pitlochry,United Kingdom,Hydro,Run-Of-River,15.0,56.7456264466,-3.92418664712,UK Power Plant.csv
1258,Kilmorack,,,,Kilmorack,United Kingdom,Hydro,Run-Of-River,20.0,57.1253422791,-4.31372922677,UK Power Plant.csv
1261,Slind,,,,Slind,Norway,Hydro,Reservoir,25.0,63.2166667,11.0333333,Norway Power Plants (ENTSOE) .csv
1262,Glorenza,,,,Seled glorenza,Italy,Hydro,Run-Of-River,101.6,46.68791635,10.5465516,Italy Power Plant.csv
1265,Kvinen,,,,Kvinen,Norway,Hydro,Reservoir,90.0,58.66263,6.71694,Norway Power Plants (ENTSOE) .csv
1266,Fjone,,,,Fjone,Norway,Hydro,Reservoir,60.0,59.1666667,8.4666667,Norway Power Plants (ENTSOE) .csv
1267,Hogstad,,,,Hogstad,Norway,Hydro,Reservoir,11.0,59.28843,9.71,Norway Power Plants (ENTSOE) .csv
1269,Arlifoss,,,,Arlifoss,Norway,Hydro,Reservoir,27.0,59.55936,9.25853,Norway Power Plants (ENTSOE) .csv
1270,Kiste,,,,Kiste,Norway,Hydro,Reservoir,7.0,59.28843,9.71,Norway Power Plants (ENTSOE) .csv
1271,Skollenborg,,,,Skollenborg,Norway,Hydro,Reservoir,102.0,59.66858,9.65017,Norway Power Plants (ENTSOE) .csv
1275,Steinsvik,,,,Steinsvik,Norway,Hydro,Reservoir,10.0,62.14762,6.07408,Norway Power Plants (ENTSOE) .csv
1276,Skogheim,,,,Skogheim,Norway,Hydro,Reservoir,9.0,61.8166667,6.15,Norway Power Plants (ENTSOE) .csv
1278,Bjordalen,,,,Bjorndalen,Norway,Hydro,Reservoir,5.0,62.2029,6.12722,Norway Power Plants (ENTSOE) .csv
1280,Mossford,,,,Mossford,United Kingdom,Hydro,Run-Of-River,24.0,56.7861112,-4.1140517,UK Power Plant.csv
1281,Errochty,,,,Errochty,United Kingdom,Hydro,Run-Of-River,75.0,56.7861112,-4.1140517,UK Power Plant.csv
1282,Alzwerke,,,,Alzwerke gmbh,Germany,Hydro,Run-Of-River,45.0,48.1689863,12.8304816,Germany Power Plants (conventional).csv
1283,Bonnington,,,,Bonnington,United Kingdom,Hydro,Run-Of-River,11.0,56.7861112,-4.1140517,UK Power Plant.csv
1284,Kachlet,,,,Kachlet,Germany,Hydro,Run-Of-River,53.7,48.5740136,13.4606445,Germany Power Plants (conventional).csv
1285,Eitting,,,,Eitting,Germany,Hydro,Run-Of-River,40.0,48.358828,11.8908175,Germany Power Plants (conventional).csv
1286,Quoich,,,,Quoich,United Kingdom,Hydro,Run-Of-River,23.1,56.7861112,-4.1140517,UK Power Plant.csv
1287,Grudie bridge,,,,Grudie bridge,United Kingdom,Hydro,Run-Of-River,24.0,56.7861112,-4.1140517,UK Power Plant.csv
1288,Orrin,,,,Orrin,United Kingdom,Hydro,Run-Of-River,18.0,56.7861112,-4.1140517,UK Power Plant.csv
1289,Fionnay dixence,,,,Fionnay dixence,Switzerland,Hydro,Reservoir,321.0,46.2535351,7.3477598,Switzerland Power Plant.csv
1290,Dolgarrog high,,,,Dolgarrog high head,United Kingdom,Hydro,Run-Of-River,18.4,52.2928116,-3.7389299,UK Power Plant.csv
1292,Dolgarrog low,,,,Dolgarrog low head,United Kingdom,Hydro,Run-Of-River,15.0,52.2928116,-3.7389299,UK Power Plant.csv
1293,Linthal limmern,,,,Linthal limmern,Switzerland,Hydro,Run-Of-River,34.4,47.1682719,7.2556047,Switzerland Power Plant.csv
1294,Veytaux hongrin,,,,Veytaux,Switzerland,Hydro,Reservoir,255.0,46.4507812,9.9412539,Switzerland Power Plant.csv
1296,Galleto,,,,Galleto,Italy,Hydro,Run-Of-River,166.0,42.5641417,12.6405466,Italy Power Plant.csv
1298,Ceannacroc,,,,Ceannacroc,United Kingdom,Hydro,Run-Of-River,24.0,56.7861112,-4.1140517,UK Power Plant.csv
1300,Fillans,,,,St. fillans,United Kingdom,Hydro,Run-Of-River,21.0,56.7861112,-4.1140517,UK Power Plant.csv
1301,Porabka zar,Porabka zar plant,Porabka zar,Porąbka Żar,,Poland,Hydro,Pumped Storage,540.0,49.7869084723,19.2129573642,"energy_storage_exchange, GPI"
1302,Zarnowiec,Żarnowiec,Zarnowiec,Żarnowiec,,Poland,Hydro,Pumped Storage,720.0,54.7555576014,18.0766952615,"energy_storage_exchange, GPI"
1303,Dychow,Dychów,Dychow,Dychów,,Poland,Hydro,Pumped Storage,90.0,51.8813814817,15.1564163921,"energy_storage_exchange, GPI"
1304,Solina,Solina plant,Solina,Solina hydrozespół,,Poland,Hydro,Pumped Storage,200.0,49.3965668792,22.4569148941,"energy_storage_exchange, GPI"
1305,Zydowo,Żydowo plant,Zydowo,Żydowo,,Poland,Hydro,Pumped Storage,157.0,53.6552735,16.72840375,"energy_storage_exchange, GPI"
1306,Dalesice,,Dalesice republic,Dalešice,,Czech Republic,Hydro,Pumped Storage,450.0,49.13773844,16.0874566577,CEPS
1307,Dlouhe strane,,Dlouhe strane republic,Dlouhé stráně,,Czech Republic,Hydro,Pumped Storage,650.0,50.1324600515,17.1882166911,CEPS
1309,Wettingen,,,Wettingen dotieranlage,,Switzerland,Hydro,Run-Of-River,27.45,47.4636115771,8.3187617901,BFE
1310,Sanetsch,,,Sanetsch,,Switzerland,Hydro,Reservoir,18.0,46.5207570659,7.57549392675,BFE
1312,Ferrera trun,,,Ferrera,,Switzerland,Hydro,Run-Of-River,4.23,46.7435050176,8.98649363197,BFE
1313,Brigels tavanasa,,,Brigels tavanasa,,Switzerland,Hydro,Run-Of-River,13.0,46.7580621697,9.07174622905,BFE
1314,Krangede,Krangede,Krangede,,,Sweden,Hydro,Reservoir,268.0,62.8947174286,16.4824107365,
1315,Alrance,Alrance station,Alrance,,,France,Hydro,Pumped Storage,14.5,44.1177636667,2.688042,energy_storage_exchange
1316,Rance,Rance tidal,Rance tidal,,,France,Hydro,Pumped Storage,240.0,48.6148023333,-2.02612833333,energy_storage_exchange
1317,Argentat,Argentat station,Argentat,,,France,Hydro,Pumped Storage,48.0,45.1001143333,1.94795633333,energy_storage_exchange
1318,Traengslet,Trängslet,Trängslet,,,Sweden,Hydro,Reservoir,490.0,61.3886123333,13.7222238333,
1319,Sveg,Sveg,Sveg,,,Sweden,Hydro,Reservoir,36.0,62.0234362165,14.2854643363,
1320,Avce,Avče plant,Avce,,,Slovenia,Hydro,Pumped Storage,185.0,46.0978443333,13.667026,energy_storage_exchange
1321,Torrao,Torrão plant,Torrao,,,Portugal,Hydro,Pumped Storage,146.0,41.0948556667,-8.25229733333,energy_storage_exchange
1322,Salamonde,Salamonde,Salamonde,,,Portugal,Hydro,Pumped Storage,211.0,41.6878393333,-8.09108666667,energy_storage_exchange
1323,Alto rabagao,Alto rabagão,Alto rabagao,,,Portugal,Hydro,Pumped Storage,68.0,41.747087,-7.85694,energy_storage_exchange
1324,Alqueva,Alqueva power,Alqueva,,,Portugal,Hydro,Pumped Storage,520.0,38.9880555667,-7.8099111,energy_storage_exchange
1325,Koralpe,Koralpe plant,Koralpe,,,Austria,Hydro,Pumped Storage,50.0,46.6874111,14.9597777667,energy_storage_exchange
1326,Kops,Kops station,Kops,,,Austria,Hydro,Pumped Storage,703.8,46.9798833333,10.0404372167,energy_storage_exchange
1327,Rodund,Rodundwerk station,Rodund,,,Austria,Hydro,Pumped Storage,493.0,47.0859611,9.8815361,energy_storage_exchange
1328,Sfikia,Sfikia station,Sfikia,,,Greece,Hydro,Pumped Storage,315.0,40.4228037,22.2386037,energy_storage_exchange
1329,Vianden,Vianden,Vianden luxembourg,,,Luxembourg,Hydro,Pumped Storage,1296.0,49.9389333333,6.19576296667,energy_storage_exchange
1330,Niedzica,Niedzica plant,Niedzica,,,Poland,Hydro,Pumped Storage,92.8,49.4130932296,20.3185114583,energy_storage_exchange
1331,Innerfragant wurten,Oschenik innerfragant station,Innerfragant,,,Austria,Hydro,Pumped Storage,108.0,47.0585,12.69045,energy_storage_exchange
1332,Kruonis,Kruonis pumped extension project,Kruonis lithuania,,,Lithuania,Hydro,Pumped Storage,900.0,54.7995,24.24875,energy_storage_exchange
1333,Rifawerk,Rifawerk,Rifa,,,Austria,Hydro,Pumped Storage,7.0,46.97715,10.04165,energy_storage_exchange
1334,Malta oberstufe,Malta upper stage plant,Malta oberstufe,,,Austria,Hydro,Pumped Storage,120.0,47.07295,13.34695,energy_storage_exchange
1335,Chaira,Chaira,Chaira,,,Bulgaria,Hydro,Pumped Storage,864.0,42.17445,24.1004225,energy_storage_exchange
1336,,Reisseck plant,Reisseck,,,Austria,Hydro,Pumped Storage,430.0,46.9865,13.34112,energy_storage_exchange
1337,,Feldsee plant,Feldsee,,,Austria,Hydro,Pumped Storage,140.0,46.9966,13.04295,energy_storage_exchange
1338,,Čierny váh plant,Cierny vah,,,Slovakia,Hydro,Pumped Storage,735.16,49.009395,19.921112,energy_storage_exchange
1339,,Liptovská mara plant,Liptovska mara,,,Slovakia,Hydro,Pumped Storage,198.0,49.099305,19.4894445,energy_storage_exchange
1340,,Ružín plant,Ruzin,,,Slovakia,Hydro,Pumped Storage,60.0,48.8608,21.09055,energy_storage_exchange
1341,,Venda nova,Venda nova ps,,,Portugal,Hydro,Pumped Storage,736.0,41.687,-8.02587,energy_storage_exchange
1342,,Aguieira,Aguieira brazil,,,Portugal,Hydro,Pumped Storage,336.0,40.3401,-8.1985,energy_storage_exchange
1343,,Vilarinho furnas,Vilarinho das furnas,,,Portugal,Hydro,Pumped Storage,125.0,41.7617,-8.2095,energy_storage_exchange
1344,Lipno,,Lipno republic,,,Czech Republic,Hydro,Run-Of-River,120.0,48.6363115404,14.233412535,
1345,Kamyk,,Kamyk republic,,,Czech Republic,Hydro,Run-Of-River,40.0,49.6360091334,14.2501214974,
1346,Strekov,,Strekov republic,,,Czech Republic,Hydro,Run-Of-River,19.5,50.6496518987,14.0400360217,
1347,Stechovice,,Stechovice ps republic,,,Czech Republic,Hydro,Run-Of-River,67.5,49.8482963691,14.4130486718,
1348,Slapy,,Slapy republic,,,Czech Republic,Hydro,Run-Of-River,144.0,49.6052329232,14.5255342054,
1349,Vrane,,Vrane republic,,,Czech Republic,Hydro,Run-Of-River,13.88,50.0154117993,15.4774928772,
1350,Vaugris,,Vaugris,,,France,Hydro,Run-Of-River,72.0,45.484916,4.820926,
1351,Manosque,,Manosque voix,,,France,Hydro,Run-Of-River,55.0,43.8529152403,5.82493833923,
1352,Montahut,,Montahut,,,France,Hydro,Reservoir,103.23,43.89975,3.2670255,
1353,Salon,,Salon,,,France,Hydro,Run-Of-River,101.0,43.6368685,5.1047245,
1354,Laval cere,,Laval cere &,,,France,Hydro,Reservoir,132.0,44.953386,1.943212,
1355,Rhue,,Rhue,,,France,Hydro,Run-Of-River,12.0,45.3779625578,2.62845584106,
1356,Bolozon,,Cize bolozon,,,France,Hydro,Run-Of-River,23.0,46.1805,5.54083335,
1357,Tuilieres,,Tuilieres,,,France,Hydro,Run-Of-River,32.0,44.84365,0.643543,
1358,Lardit,,Lardy,,,France,Hydro,Run-Of-River,45.0,44.6758846795,2.59501066589,
1359,Brillanne,,Brillanne &,,,France,Hydro,Run-Of-River,30.0,43.9242115,5.90835,
1360,Hautefage,,Hautefage,,,France,Hydro,Run-Of-River,25.0,45.0781715,1.9669345,
1361,Dalmas,,Saint dalmas,,,France,Hydro,Reservoir,50.0,44.056432,7.394429,
1362,Salignac,,Salignac,,,France,Hydro,Run-Of-River,88.0,44.147965,5.980901,
1363,Claux,,Claux,,,France,Hydro,Run-Of-River,13.5,44.87531,6.4812665,
1364,Pocinho,,Pocinho,,,Portugal,Hydro,Run-Of-River,186.0,41.132224,-7.1171635,
1365,Canicada,,Canicada,,,Portugal,Hydro,Run-Of-River,62.0,41.6554935,-8.205678,
1366,Pracana,,Pracana,,,Portugal,Hydro,Run-Of-River,41.0,39.5667355,-7.8438295,
1367,Batak,,Batak,,,Bulgaria,Hydro,Reservoir,46.8,41.9362945,24.19303335,
1368,Ivaylovgrad,,Ivaylovgrad,,,Bulgaria,Hydro,Reservoir,104.0,41.55851665,26.12036665,
1369,Sestrimo,,Sestrimo,,,Bulgaria,Hydro,Reservoir,240.0,42.21253335,23.91623335,
1370,Krichim,,Krichim,,,Bulgaria,Hydro,Run-Of-River,80.0,42.02089,24.46734985,
1371,Stouden kladenets,,Studen kladenets,,,Bulgaria,Hydro,Run-Of-River,82.0,41.60975,25.64575,
1372,Kardjali,,Kardzhali,,,Bulgaria,Hydro,Reservoir,106.0,41.6417,25.35333335,
1373,Peshtera,,Peshtera,,,Bulgaria,Hydro,Reservoir,128.0,42.02341665,24.27895,
1374,Momina klissura,,Momina klisura,,,Bulgaria,Hydro,Reservoir,124.0,42.22428335,23.95803335,
1375,Teshel,,Teshel,,,Bulgaria,Hydro,Reservoir,60.0,41.66306665,24.25983335,
1376,Tainionkoski,,Tainionkoski finland,,,Finland,Hydro,Run-Of-River,62.0,61.1911230435,28.7679111664,
1377,Imatra,,Imatra finland,,,Finland,Hydro,Run-Of-River,178.0,61.1693730435,28.7634611664,
1378,Krokstrommen,,Krokstrommen,,,Sweden,Hydro,Run-Of-River,109.0,62.04555,14.9002,
1379,Beverce,,Beverce robertville,,,Belgium,Hydro,Run-Of-River,9.2,50.4327805,6.0332715,
1380,Sault brenaz,,Sault brenaz,,,France,Hydro,Run-Of-River,46.2,45.840214,5.410089,
1381,Gervans,,Gervans,,,France,Hydro,Reservoir,120.0,45.1559605,4.8105715,
1382,Bregnier cordon,,Bregnier cordon,,,France,Hydro,Run-Of-River,75.34,45.61033335,5.76916665,
1383,Beaucaire,,Beaucaire,,,France,Hydro,Reservoir,210.0,43.8385334773,4.63530871582,
1384,Sablons,,Sablons,,,France,Hydro,Reservoir,160.7,45.3138665,4.7860045,
1385,Chautagne,,Chautagne,,,France,Hydro,Run-Of-River,91.0,45.899173,5.8295455,
1386,Pierre benite,,Pierre benite,,,France,Hydro,Run-Of-River,88.41,45.7014475,4.833556,
1387,Soulom,,Soulom,,,France,Hydro,Run-Of-River,57.0,42.9515,-0.06783335,
1388,Gambsheim,,Gambsheim,,,France,Hydro,Run-Of-River,108.0,48.6327105644,7.83097903442,
1389,Roznow,,Roznow,,,Poland,Hydro,Run-Of-River,50.0,49.7666135,20.6803305,
1390,Czchow,,Czchow,,,Poland,Hydro,Run-Of-River,8.0,49.8236314059,20.6805585328,
1391,Kesznyeten,,Kesznyeten hernadviz hungary,,,Hungary,Hydro,Run-Of-River,4.4,47.96633335,21.0415,
1392,Debe,,Debe,,,Poland,Hydro,Run-Of-River,21.2,52.444894,20.925118,
1393,Myczkowce,,Myczkowce,,,Poland,Hydro,Run-Of-River,8.822,49.4506020887,22.3694100086,
1394,Zlatolicje,,Zlatolicje poqwer,,,Slovenia,Hydro,Run-Of-River,144.0,46.5013611,15.71683335,
1395,Bostanj,,Bostanj,,,Slovenia,Hydro,Run-Of-River,32.4,46.015822,15.2819,
1396,Dravograd,,Dravograd poqwer,,,Slovenia,Hydro,Run-Of-River,36.0,46.587328,15.0189835,
1397,Plave,,Plave poqwer,,,Slovenia,Hydro,Run-Of-River,42.1,46.047041,13.5991,
1398,Doblar,,Doblar poqwer,,,Slovenia,Hydro,Run-Of-River,70.0,46.116836,13.688936,
1399,Blanca,,Arto blanca,,,Slovenia,Hydro,Run-Of-River,38.0,45.9868165,15.3907,
1400,Fala,,Fala poqwer,,,Slovenia,Hydro,Run-Of-River,58.0,46.5513945,15.451611,
1401,Formin,,Formin poqwer,,,Slovenia,Hydro,Run-Of-River,127.0,46.4113250026,15.952040065,
1402,Vuzenica,,Vuzenica poqwer,,,Slovenia,Hydro,Run-Of-River,78.0,46.5948445,15.159761,
1403,Solkan,,Solkan poqwer,,,Slovenia,Hydro,Run-Of-River,32.0,45.9778945,13.652222,
1404,Mariborski otok,,Mariborski otok poqwer,,,Slovenia,Hydro,Run-Of-River,60.0,46.5619611,15.62548335,
1405,Vuhred,,Vuhred poqwer,,,Slovenia,Hydro,Run-Of-River,72.3,46.591161,15.2565,
1406,Ozbalt,,Ozbalt poqwer,,,Slovenia,Hydro,Run-Of-River,73.2,46.581922,15.4020445,
1407,Djale,,Djale,,,Croatia,Hydro,Reservoir,40.8,43.59641665,16.71783335,
1408,Orlovac,,Orlovac,,,Croatia,Hydro,Reservoir,237.0,43.5481,16.8272778,
1409,Ozalj,,Ozalj,,,Croatia,Hydro,Reservoir,5.5,45.61048335,15.4698722,
1410,Golubic,,Golubic,,,Croatia,Hydro,Reservoir,7.5,44.08944445,16.20936665,
1411,Zakucac,,Zakucac,,,Croatia,Hydro,Reservoir,522.0,43.4514111,16.69565555,
1412,Gojak,,Gojak,,,Croatia,Hydro,Reservoir,55.5,45.28250555,15.24595555,
1413,Senj,,Senj system,,,Croatia,Hydro,Reservoir,216.655,44.9661722,14.91671665,
1414,Cakovec,,Cakovec,,,Croatia,Hydro,Reservoir,77.44,46.3478722,16.46419445,
1415,Sklope,,Sklope,,,Croatia,Hydro,Reservoir,22.5,44.72891665,15.22196665,
1416,Dubrava,,Dubrava,,,Croatia,Hydro,Reservoir,77.78,46.3280278,16.7454222,
1417,Varazdin,,Varazdin,,,Croatia,Hydro,Reservoir,94.58,46.3261722,16.3030889,
1418,Vinodol,,Vinodol system,,,Croatia,Hydro,Reservoir,90.0,45.22499445,14.67610555,
1419,Kraljevac,,Kraljevac,,,Croatia,Hydro,Reservoir,46.4,43.43104445,16.8873111,
1420,Lanau,,Lanau,,,France,Hydro,Run-Of-River,22.5,44.96216665,3.04316665,
1421,Mallemort,,Mallemort,,,France,Hydro,Run-Of-River,101.0,43.7233620571,5.19222644806,
1422,Vinon,,Vinon,,,France,Hydro,Run-Of-River,32.5,43.7247535,5.8189035,
1423,Grandval,,Grandval,,,France,Hydro,Reservoir,74.1,44.97761665,3.07891665,
1424,Orlu,,Orlu,,,France,Hydro,Reservoir,88.8,42.6951565,1.8999955,
1425,Argentiere,,Argentiere bessee,,,France,Hydro,Reservoir,38.0,44.107929,6.6416185,
1426,Lugo nazza,,Lugo di nazza,,,France,Hydro,Run-Of-River,43.0,42.016018,9.2192675,
1427,Beauvoir,,Beauvoir,,,France,Hydro,Run-Of-River,39.0,45.136461,5.3214375,
1428,Sainte tulle,,Sainte tulle i&ii,,,France,Hydro,Run-Of-River,97.0,43.7877275,5.7706795,
1429,Golinhac,,Golinhac,,,France,Hydro,Run-Of-River,45.0,44.4792889229,2.58918785095,
1430,Quinson,,Quinson,,,France,Hydro,Run-Of-River,41.0,43.7010055,6.0460605,
1431,Sautet,,Sautet le,,,France,Hydro,Run-Of-River,76.0,44.8177035,5.927753,
1432,Villeneuve lot,,Lot,,,France,Hydro,Run-Of-River,28.6,44.5315,1.69033335,
1433,George commiers,,Saint georges commiers,,,France,Hydro,Run-Of-River,60.0,45.0222695,5.6946315,
1434,Enchanet,,Enchanet,,,France,Hydro,Run-Of-River,35.0,45.14933335,2.26366665,
1435,Marcillac,,Marcillac,,,France,Hydro,Run-Of-River,33.2,45.2418505,0.757106,
1436,Nentilla,,Nentilla,,,France,Hydro,Reservoir,97.0,42.7873115,2.2228715,
1437,Allement,,Allement,,,France,Hydro,Run-Of-River,32.0,46.0354265,5.3825985,
1438,Grangent,,Grangent,,,France,Hydro,Run-Of-River,37.0,45.454925,4.243935,
1439,Ocana corse,,Ocana,,,France,Hydro,Run-Of-River,42.5,41.9526655,8.9349475,
1440,Castillon,,Castillon,,,France,Hydro,Reservoir,68.0,43.864,6.52733335,
1441,Champcella,,Champcella,,,France,Hydro,Run-Of-River,12.0,44.8301855,6.573775,
1442,Raiva,,Raiva,,,Portugal,Hydro,Run-Of-River,24.0,40.316276,-8.2362355,
1443,Cabril,,Cabril,,,Portugal,Hydro,Run-Of-River,108.0,39.9105475,-8.132008,
1444,Regua,,Regua,,,Portugal,Hydro,Run-Of-River,180.0,41.155663,-7.7341845,
1445,Crestuma lever,,Crestuma lever,,,Portugal,Hydro,Run-Of-River,117.0,41.068605,-8.4932445,
1446,Vilar tabuaco,,Vilar tabuaco,,,Portugal,Hydro,Run-Of-River,64.0,41.0516235,-7.551617,
1447,Touvedo,,Touvedo,,,Portugal,Hydro,Run-Of-River,22.2,41.80746,-8.356127,
1448,Lindoso,,Lindoso brazil,,,Portugal,Hydro,Run-Of-River,44.1,41.857436,-8.2713625,
1449,Alto lindoso,,Alto lindoso,,,Portugal,Hydro,Reservoir,630.0,41.7655952529,-8.20713264465,
1450,Fratel,,Fratel,,,Portugal,Hydro,Run-Of-River,132.0,39.5262017007,-7.80910666962,
1451,Bemposta,,Bemposta,,,Portugal,Hydro,Reservoir,401.0,41.3057725,-6.486389,
1452,Miranda douro,,Miranda,,,Portugal,Hydro,Reservoir,390.0,41.326756,-7.026317,
1453,Koronowo,,Koronowo,,,Poland,Hydro,Run-Of-River,26.0,53.294499134,17.9448415543,
1454,Zur,,Zur,,,Poland,Hydro,Run-Of-River,8.0,53.560754,18.358823,
1455,Talarn,,Talarn,,,Spain,Hydro,Reservoir,300.0,42.1827220783,0.906907529182,
1456,Wloclawek,,Wloclawek,,,Poland,Hydro,Run-Of-River,160.2,52.6522835004,19.1008512146,
1457,Bielkowo,,Bielkowo,,,Poland,Hydro,Run-Of-River,7.2,54.2649054849,18.5105522919,
1458,Pilchowice,,Pilchowice,,,Poland,Hydro,Run-Of-River,9.1,50.9715101543,15.6416757202,
1459,Kastraki,,Kastraki,,,Greece,Hydro,Reservoir,320.0,38.68144445,21.3859889,
1460,Platanovrisi,,Platanovrisi,,,Greece,Hydro,Run-Of-River,122.4,41.25108335,24.42271665,
1461,Kilforsen,,Kilforsen,,,Sweden,Hydro,Reservoir,288.0,63.48781665,16.83144,
1462,Tresna,,Tresna,,,Poland,Hydro,Run-Of-River,23.0,49.742325168,19.2077748871,
1463,Edling,,Edling,,,Austria,Hydro,Run-Of-River,87.0,46.58151665,14.4256,
1464,Kaprun haupstufe limberg,,Kaprun haupstufe,,,Austria,Hydro,Reservoir,240.0,47.2662732808,12.7497238205,
1465,Krsko,,Krsko,,,Slovenia,Hydro,Run-Of-River,39.1,45.9670728218,15.4867333969,
1466,Kremasta,,Kremasta,,,Greece,Hydro,Reservoir,437.2,38.75384445,21.4515889,
1467,Fuhren,,Fuhren,,,Switzerland,Hydro,Run-Of-River,10.0,46.60525165,7.95018335,
1468,Plavinas,,Plavinas latvia,,,Latvia,Hydro,Reservoir,883.5,56.593883805,25.2473683807,
1469,Kegums,,Kegums latvia,,,Latvia,Hydro,Reservoir,264.0,56.7427994343,24.7178440613,
1470,Kaunas,,Kaunas lithuania,,,Lithuania,Hydro,Run-Of-River,100.8,54.88707,23.95,
1471,Kiskore,,Kiskore hungary,,,Hungary,Hydro,Run-Of-River,28.0,47.496585,20.50785,
1472,Reisseck kreuzeck,,Kolbnitz reisseck kreuzeck,,,Austria,Hydro,Run-Of-River,138.1,46.79468335,14.08085,
1473,Walgauwerk,,Walgau,,,Austria,Hydro,Run-Of-River,94.0,47.1954454309,9.67569890614,
1474,Vermunt,,Vermunt,,,Austria,Hydro,Reservoir,157.0,46.96773335,10.0529,
1475,Obervermunt,,Obervermunt,,,Austria,Hydro,Run-Of-River,29.0,46.94688335,10.0518,
